formula,target
Ca4Bi2O,2.08389054324
Au2O3,1.87892036102
La2TeO2,3.61136798665
Sr3TaAs3O,2.46187777879
Bi3ClO4,4.14301319364
Si2Hg6O7,2.5072832392200004
BaHgO2,4.30915113427
Tl6Si2O7,3.3705733071599995
Sr2I2O,6.099414256980001
Pb2OF2,5.112994399330001
CsBiO2,4.52333031309
LaBi2IO4,2.84784154565
CuBiSeO,1.5092721379499998
Tl3AsO4,4.92196468061
Tl3BO3,2.79318481449
Cs2O,2.36723019102
Bi3BrO4,4.14297479541
BiPbClO2,3.838840507430001
Bi2SO2,2.05625480151
RbAuO,3.4573106728600003
NbI3O,1.37787528014
BaBiIO2,5.143867297330001
HgPb2(ClO)2,3.89681712736
BiBrO,4.16216199885
Bi2SeO2,1.50771826022
Sr4I6O,6.160338577209999
HgO,2.4400558408400004
TaI2O,1.71661189904
Ba4Sb2O,1.93124039428
BiIO,2.9536902141100003
Ba4I6O,6.82529110781
Tl2O,1.7094685452
Cs7Au5O2,3.2017236114
