formula,target
Tm1Ga1Mg,False
Si1Zn1Ca,False
Ag1Mg1Eu,False
Na1Cs1Te,False
Tb1In1Au,False
Sn1Cu1Ce,False
Au1Sm1Pb,False
Si1Tm1Cu,False
Ge1Dy1Co,False
In1Rh1Pr,False
P1Pr1Ni,False
Fe1Na1As,False
Se1Ge1Hf,False
Tb1Ru1Ge,False
Co1Se1P,False
Yb1Li1Pb,False
Pt1Nd1In,False
Cu1Tb1Sn,False
As1Sm1Ni,False
P1Sr1Li,False
Si1Zr1Mn,False
La1Pd1Pb,False
Ce1C1B,False
P1Pt1Tm,False
Ge1S1Pt,False
Pt1Si1Sc,False
F1Ti1N,False
Zn1In1Gd,False
Sn1Pt1Eu,False
In1Dy1Pd,False
Pr1In1Cu,False
Ba1P1Ag,False
Ag1Dy1Mg,False
Gd1Ni1In,False
Rh1Lu1Sn,False
Sm1Au1Pb,False
Ir1Si1Tb,False
Ge1Pt1Y,False
Mg1Tl1Ce,False
Si1Ru1La,False
Fe1Hf1Ge,False
Eu1Ge1Pd,False
Dy1Ge1Co,False
In1Cu1La,False
Cu1Dy1Pb,False
Si1Ca1Ba,False
Fe1Te1As,False
Zr1N1Br,False
Li1S1Rb,False
Sn1Ru1Ce,False
Sn1Au1Cu,False
Sn1La1Pd,False
Sn1Li1Y,False
Ni1Ce1In,False
As1S1Ce,False
Ce1Tl1Zn,False
Al1Mn1Ge,False
P1K1Mg,False
Ca1Ba1Si,False
Si1Ca1Al,False
Si1Tm1Pt,False
Tb1Rh1In,False
La1Ge1Ag,False
Sn1Ni1Pr,False
Ce1In1Au,False
Ce1In1Cu,False
Gd1Ni1P,False
Mg1Ga1Nd,False
Mo1Ni1P,False
Lu1Si1Pt,False
Ge1Tb1Ru,False
Si1Tb1Ru,False
